"play_uuid","play_ep","play_scrimmage_epa"
d9ac4089-9b5d-4257-ae96-da556e186735,-0.4839298427,-1.9471673965
a0bf7c8f-74b0-4e31-a5b6-5edd68dbf106,-2.4310972691,1.4096910954
"0143b2a6-8629-40a9-a993-09e85b9a01fd",1.0214061737,0.5779659748
"5c884210-0e15-48c3-8e93-0f8d80b1859c",1.5993721485,-0.7711420655
"80d93182-6c4e-4f3d-96a8-ab6d7a38fbd0",0.828230083,-2.619383812
"4872b2d1-baf0-48ff-b8bf-de2bcabdfac6",-1.7911537886,1.0145204067
"5b1a83a0-572d-4189-8182-41391266e924",0.7766334414,-0.4974138141
ef4fde44-3a7c-46b6-b5ab-dcd71f847c83,0.2792196274,0.9152495861000001
ce7af1d5-8d40-4766-b11a-c77607c52428,1.1944692135000001,-1.2887094021
b8d54afc-8275-44fd-8d02-b86d27441b23,-0.09424020350000001,-0.7509764433
"90f24bae-a437-43e8-9814-c04e6a10ab96",-0.8452166319000001,-1.3258355856000001
"4a9e033b-23e7-4d68-8525-a0e27cf47c5e",-2.1710522175,-0.2810842991
b4b99d40-eace-4252-a39b-ea5441c8b9b6,2.4521365166,-0.3587119579
"28fe9065-ba39-45fc-80e7-532d70bff9fd",2.0934245586,-0.6222712994
d4d49c37-f6b2-4bf7-9850-32dc907c3d53,1.4711532593,2.1970763206
"2ae6672e-4298-4ba8-a0e1-9c83528ec7d7",3.6682295799,0.6363306046
bf71dd32-c296-495b-a5a3-95d5f64b3384,4.3045601845,0.6456904411000001
"5514bc8b-19a4-4967-b1de-405e43a43e41",,
e0bb53a8-9a8b-4b80-bafc-cb4b80744b6f,4.9502506256,0.07982826230000001
a05937e3-1950-42f4-983a-8d11ba442cc7,5.0300788879,0.8017992973
"8333c6b3-c89b-4bb5-ba03-1758c6187530",5.8318781853,1.1364169121
fce66f3f-8606-4d93-903b-0afebe09a49c,,
"4754d172-e6e5-4d55-82fc-0346f03cb89d",,
d36e8c4c-1a27-4b0a-a10e-e99d65f45d40,0.9922264218000001,-0.6543228626
"62d7c34f-2eb1-4804-9625-097ecff11558",0.3379035294,-4.6808190346
af8c1d86-53c8-45d1-8c78-8ad111b990e5,4.342915535,0.5544571877
"4a43bd13-c83a-4350-b2ee-b4d9650d35e3",4.8973727226,0.0481915474
"3941ad6f-8a12-4ed6-a056-50658cde42b3",4.94556427,-0.5252466202
a903efe9-58bc-4f58-ab82-6d7a70dba0ab,,
d498121d-7c3d-44d5-9901-ebee67b9e71f,4.4203176498,-1.5380818844
a372afdd-19be-42d5-af08-3b5d63e3c4b4,2.8822357655,0.11776423450000001
"5c5b943b-d7bc-4046-b106-0189819c6b66",,
"87320731-e39e-4f03-a38d-5af185148129",0.9805607796,0.0545136929
"6d72e7b4-1876-4091-b499-b56aacccc95e",1.0350744724,-1.1516895294
"76f44e74-8030-41d6-be2d-af1e4a7066fa",-0.1166150272,-0.381675452
"3e11e4f3-a8cf-404e-99e5-453fff91d98e",-0.4982904792,1.8530733585
"302fc07e-3f5c-4682-a609-22bb2b438189",1.3547828197,-0.6419647336000001
ba0a2969-59b0-43f6-9508-56f7a9bc07c8,0.7128180861000001,-0.611692071
"30c22c3f-5cc0-4648-9ef4-0ea1bc9eee85",0.1011260003,-1.3960268497000001
"29ad7fc9-ea7f-4b4d-aba4-70063074357d",-1.2949008942,-3.359254837
f637e094-7e25-4640-a20c-840bf50f6376,4.6541557312,0.0698785782
"498bc961-d1b8-4ce5-9d0a-f6d142cf5d6c",4.7240343094,1.494740963
"92155799-273f-445e-a0c9-1b948d2c4c24",6.2187752724,0.749519825
ec77bc84-8637-4621-a42b-bc898deb44c9,,
"03978de8-08c3-4012-ad93-6174cbc14924",,
aa1f84d7-5f65-4fc4-b880-5eb070d08112,0.9643374681,-0.8998442292000001
"45ead31b-8076-489a-8f91-81177f9274aa",0.0644932538,-0.8003001809
a62258b8-ced5-4fd3-9591-2323405d5634,-0.7358069420000001,-1.2308914661
"18b976ff-7621-4a87-bfec-07ee580b82db",-1.9666984081,0.7522033453
f5e00185-bf9a-4740-947b-01b64ff28913,1.2144950628,0.8219927549
"09f4e0e9-41f9-441c-9fb5-2e1ab4e3b0fa",2.0364878178,-1.0395905972
c159d48a-1326-4e28-9f2d-35f8f9948218,0.9968972802,-0.8503439426
"53b67041-0725-4769-9531-673dc11a5ba8",0.1465533674,-1.3554354906000001
"41fec36a-a912-42cd-909d-ed6b1d599c49",-1.2088820934,0.9163236618
d359b181-d158-400b-8f32-9eb40589fc76,0.2925584614,-0.2999817133
"3336cf86-9e72-4dec-b59a-a3bb4998d5e1",-0.0074232537,-0.3551080525
"993b2d1b-490f-4a77-9663-894dfd55d490",-0.36253130440000003,-0.7135568857
d3822625-c26f-4afb-8c75-836f2b443534,-1.0760881901000001,-5.8922071457000005
"288aeb24-ed6e-47ca-8c4a-1324340e0389",,
"39fba714-9a8d-4fcd-b3c5-2d521b786e53",,
"4f203f0d-2a12-4142-b1a2-371a995e0f08",1.1500456333,-0.4931703806
abde6f46-9708-466a-ac8c-0d955cc7592d,0.6568752527,-0.6678168774000001
"931f3236-3204-4242-9667-07d2ea9f5ece",-0.0109415986,-0.9643992186
c0d87ff1-d504-4a21-9ea1-e2bfb7fa07f0,-0.9753408432,-0.8131349087
efbdb939-5df7-4aad-a290-0c74ba17514f,1.7884757519,1.6059741974000001
"687b0fb7-250f-473d-93bb-bc18ed66aa48",3.3944499493,2.6067912579
"2026038f-78d2-4c26-b45d-323134f70ec4",6.0012412071,0.9670538902
bcd68c60-9063-4895-8de3-d042d8f9ee62,,
"25575fba-ae13-4dea-8207-bf318479f4e8",,
fdd7376e-3751-46c8-b7b1-9bc72f079030,0.7890561223,-0.4203577042
ccf8dab4-452f-43c0-b216-3ec3b0157230,0.36869841810000004,-0.0746181905
"876e3365-e066-4932-a4c3-d615c3ec70ea",0.2940802276,1.7290501595
e2e9d6a8-9cab-4fa0-92e0-f4fbd9bc7495,2.0231304169,-0.2960028648
f602fa50-5d17-4211-97ca-a2b18f0c8cf1,1.727127552,0.6671714783
"9c087ff1-7be6-491a-98da-ab8be7b67c0b",2.3942990303,-0.3524677753
"4109df46-c099-4e8f-977d-ea76a80ccb7a",2.041831255,-0.43222141270000003
"99d60577-7d71-42eb-ab70-4142cd5130b5",1.6096098423,-0.29609036450000004
"382187d9-83e6-4072-8e76-57a077754276",1.3135194778,-0.4560568333
"00fc6b02-b238-42ea-8d8d-bd22b297d83b",,
bb567e44-5b33-4247-b8e0-2eb9c5a6c65a,0.8574626446,-2.3960433006
e4819ed0-cb37-4035-9528-c48de93e506c,1.5385805368,-0.6333223581
"2b816ee1-9701-42d0-9d80-572d09d91edf",,
"5641b756-8fcf-414c-be8c-28a23f8263b0",0.9052581787,0.2319883108
c9d1552c-1c9f-4f2c-9eee-2e7723ca255c,,
ce825056-fd1e-4ac0-9449-0c7afada632a,,
e6acbb52-89fb-444b-8958-4c57f396509b,1.1372464895,-1.1372464895
"9f2db3ae-4431-485b-b5a2-e3a9d23a589d",,
b6b7c4c2-b756-493a-a23a-942d6b51e0e6,0.9345375299,1.2648619413
"4abb9f16-394a-41e4-8acb-b33858ab5d39",2.1993994713,0.4956207275
"543e9dbe-e0d1-4f1f-8bce-8ad02cd91a69",2.6950201988,-0.58923316
a77f62ed-4f0e-4f58-b758-c9b4d9a071ad,2.1057870388,-0.9647744894
bd20639e-3550-4b99-a6ca-15fdc60c809e,1.1410125494,1.7771946191999999
"40656161-deaf-4ace-bf7c-b9ae0c21a45f",2.9182071686,0.0466501713
cb5f7a74-683a-4cbc-8928-b5a016460a86,2.9648573399,-2.3720314503
"81943236-1c13-45d3-b4b6-af59e13b8c95",0.59282583,-1.4514092207
"2c18f8e9-3703-4523-b645-d8f592e9dcc3",-0.8585833907,0.0826641917
"978c8216-dcbc-4908-9490-e3f97609443f",0.7759191990000001,-0.5952130556
db28d353-482f-4788-82d6-cbbcca243d92,0.1807061583,1.1538612843
"64f6cdb7-46ea-44dd-816f-492f144aa6c1",1.3345674276000001,-0.4321602583
"4ebea815-d1c6-438b-a5aa-abdbe2492422",0.9024071693,-0.4941964447
"36c32eda-56ed-4703-bc5d-f0a8e432d674",0.4082107246,2.0111923218
"9ee371cd-e942-4444-9f3e-11f16a25819d",2.4194030762,0.9062912464
f712880c-3389-4890-be4e-b1ec23137477,3.3256943226,-0.3807492256
"2170c313-47a6-4b9d-b938-f52f0043f3a3",2.944945097,0.1564056873
a13f4515-e063-46f7-aa78-43e251c3554b,3.1013507843,1.204395771
c74a28cd-ef74-408d-a010-1edff00e9f27,4.3057465553,0.5873532295
"2ae6aebe-0b67-4f11-be5c-ff0300e323de",4.8930997849,2.0751953125
d032eef4-cb57-4539-8756-194df68513c0,,
d5d1edd8-5e18-48df-95b5-9c87225d12f8,,
"5269bb95-5295-45dd-abc5-fcca853bcaa0",0.983874321,0.050416350400000004
"7d1ccdc8-721e-4cee-a07f-b8b6d49afdd1",1.0342906713,-0.1611396074
"2baaf399-4679-4368-88d2-c96db3c1bb45",0.8731510639000001,-1.8161137104
"431e905c-4337-4ea0-81b7-482f94201f3d",-0.9429626465000001,-0.7901842594
"5380e5de-fe0e-40e9-b84c-876bb40cafcb",1.7331469059,0.10281312470000001
"0c3f6ec1-5bfb-401b-8597-09f38924b70c",1.8359600306,-0.3376470804
"794e48c8-bc8d-4ab4-a5ca-26a82d1b2f1c",1.4983129501,0.9147312641
"4c790650-3294-4436-9e81-68bcee4211d0",2.4130442142,-0.008033990900000001
"72ff1e8d-c358-4c1d-8d2a-e1a024fc7679",2.4050102234,-0.7927930355
"96df9b00-10db-4be7-a29a-25559899dcaa",1.6122171879,1.4528889656000001
ef7ed859-a678-4b8c-8e35-f58621820727,3.0651061535,-0.11734461780000001
c0670367-233f-42f2-bc7c-5105eeaf5a9c,2.9477615355999998,1.8962907791
"28a541cf-b01d-4972-87a8-bcb09bce1aa2",4.8440523148,-0.6049408913000001
b4e7cadb-e1d9-44c6-b0fd-1dfe64b55aae,4.2391114235,-0.5559523106
eff25671-8318-445d-ab3c-9a9f3800902d,,
"2f598ac7-a38e-43ee-807b-5fddb74d652a",3.6831591129,3.2851359844
"6a447a42-f6ea-4f1f-acf2-d6fa0e1ef3c1",,
"0f720149-ad09-42b0-b066-0f0d64a0888e",,
"4971922e-f234-433d-b55e-e711f52a7147",0.9544425607,0.0637153983
"9d306801-744c-4c1f-84a5-14ca2f627a08",1.018157959,-0.299169302
ecf5bd00-85c0-4dcd-83d7-372642976035,0.718988657,-1.0540698767
"995392e9-eee5-4484-b5d0-56241c48e054",,
"8d3def25-0271-4d1a-9450-e06deb321398",-0.3350812495,-3.5310993195
fef20821-dc77-4878-96b7-ed9a971064d4,3.8661806583000002,-0.2889540195
"13b0b8da-7db2-422b-bbea-a80b97d23106",3.5772266388,-0.0884237289
"2cd8cea8-f70d-40a6-a911-b31be2304ab2",3.4888029099,1.0006690025
"3d6adf44-899a-4b39-8e97-d4021d7b10a3",4.4894719124,-0.6439237595
ad92e914-76db-43c7-ab7a-ba5ac33914d2,3.8455481529,-0.3138024807
af4002ff-6131-4304-b008-f0b5df13ed43,3.5317456722,-0.2858538628
"149a82e5-9852-49ee-8a46-7a34e1360bf8",3.2458918095,3.7224032879
b5d4381c-0a36-48de-a9a2-39e363536e86,,
dea5c1e6-1922-4a25-80e2-2da4ef698464,,
c4af599f-a65c-4016-b7f8-572c2d67a475,1.0326403379,-0.4768803716
"0c274ab9-9751-4ca8-9aab-df4697812a5d",0.5557599664,-0.7064632773
"95120784-0776-4de4-8db6-b20e81b5d6cc",-0.15070332590000002,-1.0752104521
"36fe74b9-53b8-4370-b93b-83b9ea19e3a4",-1.225913763,-0.6622202396
"5c81c6c3-a301-4ca9-9ce5-b3e2cab3b0dc",1.8881340027,0.1063667536
fdc6962f-deb4-4df1-8b3b-68eba0456aaa,1.9945007563,-0.5056027174000001
f1d6ed7a-43e1-4006-a540-0a56acdfb8c2,1.4888980389,-1.1101775169
"21867d82-a605-40dd-99b6-4b689bf14c7c",0.3787205517,-1.1914430857
ee91daf6-b885-4b7b-b406-57dc2fc7b41f,0.8127225637000001,-0.8918749094
"0f4a9e63-dcdc-4d20-8b7d-5b457ba8def3",-0.0791523606,0.0394525081
bc42c271-4a16-4979-8d7f-3a2e9b65e9d3,-0.0396998525,-0.9282100201000001
"2f5c7687-6145-4756-a589-f63cf29df779",-0.9679098725,-0.7941860557
"5ac5f67c-9744-4d3c-8f5c-1a3bd165b9b0",1.7620959282,-0.12027120590000001
b57349fe-2c92-4d5c-8f19-93bcbb60d89d,1.6418247223,1.1268143654
e1f977f7-bb0c-4ac4-afee-55ba0738f335,2.7686390877,-0.39354348180000004
"786d02dc-9e39-4831-9f81-bb8bc54f2620",2.3750956059,0.4200997353
"3d5c6ac0-df98-42dd-be22-962fe2fa9ba7",2.7951953411,0.4295628071
"005b623b-5610-4ca5-a825-3343341de2a5",3.2247581482,-3.2247581482
e4cb57dd-7f15-40af-a34d-133b917db1f1,,
"5c5a30b6-ce45-477c-98ef-263fba5b3c78",,
"6a2ef11a-07f7-4add-b606-cf697d84e0bd",4.8941707611,2.0741243362
"1746f7ee-0212-4ba8-95a2-8f6924ccc611",,
fac54199-1e54-48d6-a031-4f46aeec8261,,
"0d993cae-b582-4af2-8366-2b90f0a4d056",0.9345375299,0.2829190493
"9464f19b-d69c-4440-8994-0e6019c7658f",1.2174565792,0.8927562237000001
"38b59f9e-bf6b-42d9-aba3-a60558e278d7",2.1102128029,-0.1452877522
"887b1c6d-87b5-483f-b575-a48d0ed770d5",1.9649250507,-0.8813247681
dd6ce751-9b19-4891-af81-9eabcf7b9651,1.0836002827,2.2329719067
a29df65c-133f-4030-a41f-90acdcd7a64f,3.3165721893,-0.22004818920000002
"320101cf-6937-4960-aa7b-a0d8f0a93473",3.0965240002,-0.567615509
f37281ee-8d7a-4f2b-87b1-3b6f8bef2e77,2.5289084911,-1.4053477049
baad8a2c-345b-4cb2-8434-4350e8fc5581,,
"6dd55de9-c164-4def-8259-fa34ee63b232",1.1235607862,1.8764392138
f7c52558-ef80-474c-8ed7-765fab01ede5,,
e82ff934-a2a6-4f59-b110-d8c36dd6be6a,0.9345375299,0.2829190493
e998b981-2d9b-4c60-b750-80b3b57dd7da,1.2174565792,-0.2696246505
"2ea4c792-5312-478a-9b89-de4f090a886e",0.9478319287,0.9793246388
a57b4a20-9d62-489d-814d-e4426cef9388,1.9271565676,0.6008635759000001
"739d70f4-990c-4f28-a52a-b509df91cba6",2.5280201435,0.4301128387
"22735078-ddba-410b-a1af-b0400065bc5c",2.9581329823,0.373811245
"42b7d30d-a6f4-480c-a670-2c0801669a8c",3.3319442272,-0.6133055687
"65a0027f-944c-4def-a881-477ccb2f63d8",2.7186386584999997,-0.2272894382
"389626ea-45a2-47d0-aac4-edc25d1ad376",2.4913492203,-1.2967389822
"7d0a664d-4460-4e7b-bb4a-3c7e6cc67db2",1.1946102381,1.8053897619
b949ed58-4fd6-41f0-a8d3-7cc22fbf5daa,,
"898d8082-3ec6-410f-8ca2-4529b0b72c6a",0.9325740933000001,1.217540741
ffdc0a0d-6a7b-448e-b286-eece8109bb69,2.1501147747,0.2234945297
"7d68a75c-b76f-41c6-bbc9-18c2e8366792",2.3736093044,0.9944171906
eb077bbc-867d-4d0e-95e2-f952cc2f81e9,3.368026495,-0.6057415009
"60979c30-9b60-41d8-994e-4dcdfd18c4b7",2.7622849941,0.7586624622
"92b444e9-c202-4617-9537-8e7aa7f49bf3",3.5209474564,0.5095920563
"375169d5-1860-4c5d-b9f2-efdf5a74b13a",4.0305395126,-0.04306674
"42a4312d-bd3b-432d-bafa-f53d468f896a",3.9874727726,0.8872191906
e4233731-0cf2-4bbd-9ada-8fef040767cd,4.8746919632,-0.3342924118
"162255e0-0ada-4c68-8a3b-9385cd3bedd9",4.5403995514,-0.5411205292
d968a908-14dd-47d7-90b4-020550bf7ef8,3.9992790222,1.8597455025
"1feac421-32f1-4c7d-80c0-33e8bd6e5724",5.8590245247,0.053232193000000004
"18f37a99-6fbe-4bd5-ba11-4066ba2b4636",5.9122567177,1.0560383797
f31ca070-dd85-4eef-af73-a44c9a537c6f,,
"7a47c523-27dd-45e8-b3e2-71a6277cd388",,
"37091258-0501-476f-9f0a-bc9fb3c9a448",1.0750041008,1.7591059208000002
d7d1d17c-d92e-4a2d-936c-01843def6fc5,2.8341100216,-0.6012494564
f2443951-e8dc-4245-8f62-a49ca53d61f0,2.2328605652,2.0223069191
"25769c98-df3e-4504-bdc3-adc0d5a61401",4.2551674843,-5.3214921951
"2cfbeec9-8e18-4e52-9b6d-470176374956",1.0663244724,0.9437768459
"9e3f0faf-0a04-4614-b29d-02e5dc37352c",2.0101013184,1.4585580826
"066ebc59-73a0-42ad-b82c-f88d582588c5",3.4686594009,0.049563884700000005
"88973222-1dd7-431c-b4c6-5ae24499bf8d",3.5182232857,-0.6164147854
cacbe699-ab91-4cbf-bc60-a9418b08b24b,2.9018085003,-1.8163108826
"329bfdec-7bbb-438e-896a-e8d736fee817",1.0854976177,1.9145023823
c8237394-9864-4d43-96be-f4cecdfd19d0,,
"82fd04f8-c319-4d8a-9f6f-97c1b41d2786",0.9642372727,1.1842660904
c1aa76ba-adbc-44ba-9501-f455a1109391,2.1485033035,-0.0431694984
"1116d897-c2c2-47d7-bcc8-89b72e89be0a",2.1053338051,-1.264515996
"1dac3be2-d41a-49f7-9a9c-fe9e803653a9",0.8408178091,-1.4228717089
d5a0af93-ba3a-4692-b246-8c659678f626,-0.5820538998,0.3279929757
"30c8a036-e600-48ca-ac38-6e954880f5b5",0.25406092410000003,0.6266601086
"3264b93d-dd1e-447e-a652-267c8e238f44",0.8807210326,0.6281121373
b3927c5e-9bd7-4070-8142-2e234f30221b,1.5088331699,-0.5510323644
"6b11b38a-3804-4e6f-a016-95f413c60041",0.9578008056,2.1813468933
"580c3419-cdff-493c-b5e3-7ee811fed942",3.1391477585,-4.315987587
e311fbef-b5bb-45dc-9a5c-09990df95a0c,1.1768397093,-0.9448466301
"20b98d28-70b1-4a25-a5d9-d3f0792d5a4f",0.231993109,0.1095501781
"6f5d1ac4-1854-4466-9a31-f6eee535fea2",0.34154328700000003,1.746152997
"1995e276-a812-4c21-8085-befa2447303b",2.0876963139,0.6199350357
"67cbd83f-8d09-45d6-bf38-065b1aa084a8",2.7076313496,0.3543801308
"60f6ba73-2823-4b92-ba50-c5131fdfcee7",3.0620114803,1.4641706944
"93420584-4e58-4f9a-828c-f21e2db28e10",4.5261821747,-2.2171959877
"82db5d14-fdee-4dfa-8d2c-36699f64f33a",,
"4a804b98-b54c-442a-a688-252fcb42be5d",2.308986187,-0.1104793549
"361363c3-50c9-4d67-914e-d83eedd02f7a",2.1985068321,-3.2324149609
e93aef34-e3c2-4a4e-b575-688c2529027c,1.0339081287,-0.37523370980000004
e6d29fb1-a79d-46a2-a5f6-a29711de5eab,0.6586744189,0.0687214136
fda51f3b-5c1a-4df9-8684-575df4c51cc2,0.7273958325000001,-0.9865241051
"80dcc37b-f3fb-4819-9daa-99a5b9bde4db",,
"5b54d8cd-86ae-4cae-a634-46df710a2c36",-0.2591283023,-1.2644076347
"6df1d83d-9efd-43d7-adbf-9b6c68ce1e7c",1.5235359669,0.38992702960000003
ff1868de-89f1-4d26-b8e7-c1e1ec5dff9a,1.9134629965,0.16633331780000002
"7af17ce6-4a6b-4f36-aa9b-60ca7c4cdf69",2.0797963142,-0.44713091850000003
ec21471e-0ab2-4df3-9a9e-cafc026060b5,1.6326653957000001,0.9167757034
c3461443-827e-450e-9b68-5aaf3734ca09,2.5494410992,0.030756712000000002
a74caca1-a9cc-47cb-a57b-f24eb7551702,2.5801978111,-0.33380365370000004
"81c6b634-6fc4-4e5b-8ffc-491547a1c60a",2.2463941574,-0.32451426980000003
"36defef8-1245-4b94-99ee-be498a75e0b4",1.9218798876,5.046415329
"43aabc62-ba56-4027-a78d-1a7ea9e65acc",,
e88090b4-b953-473e-9d24-1e69b7cad2ea,,
"994296b7-d0f5-4252-8af8-15b1e0aa9f7f",0.9019099474000001,-0.9019099474000001
"45c06bea-4d00-4ad2-9883-66cba9764425",,
cd459ddb-50a5-4d5b-ae72-bb4257832368,0.9345375299,0.704431653
cc4d4e10-cb11-41db-bdf9-9d58dff86d8c,1.638969183,0.5604302883
e8c315d2-255f-4dc9-883d-6a1d71cb45a7,2.1993994713,-0.5352027416
c6c24558-d905-47a6-8ee8-dabfb554426f,1.6641967297,-0.1775804758
a7ecd75e-7f0b-4023-8230-8ce07e1b8312,1.4866162539,-0.9536271691
"8d1d9982-22cd-447a-bde5-c594dac42fdd",0.5329890847000001,-0.7015932798000001
e5383dac-3b80-4611-ae57-f914ee0e83af,0.1686041653,-0.4428907931
e6f5858f-a6ab-4e1b-94f9-c29a3e31497d,-0.2742866278,-0.158575356
"6426cdee-e54b-462b-92b3-c54a0832f24d",-0.4328619838,1.2962424755
d0c652f7-452e-460f-bf41-ae6eb2488345,0.8633804321,1.1263753176
"22da8d63-b945-4bec-ba3f-680ff546ab75",1.9897557497,0.1415678263
b720a2ab-d09e-4dc8-9120-33c1a7379f80,2.1313235759999998,-0.4117189646
fb6d7e5c-b344-4b25-804c-c3f9ef7882b7,1.7196046113999999,0.8237222433
a4db7486-d122-426c-a0f1-3ca7b8a8d1e3,2.5433268547,-0.6952975988
"147f322b-5408-43e4-8b8c-ff1b1da69784",1.8480292559,-0.8461471796000001
ae968e2a-060f-46e1-9129-74df62640eac,1.0018820763,-1.4734992981000001
e5b3def1-68be-4e97-8188-13a425911d7b,-0.4716171622,0.2715827525
"40b9d35c-1068-43b4-95bf-3b7ebb403d53",0.2000344098,-0.3058419824
"145e58ce-7567-4e68-8ff1-effa3a20219e",-0.10580758750000001,-0.9937641025
"5d832829-dfb7-4106-96ab-0e7e8359bd35",-1.0995717049,-1.6988387108
"09b97fe4-ca52-4ec7-a72c-ec82aba581cf",-2.7984104156000003,0.4134995937
"9c579032-566c-4d41-8d5b-3c383303f70d",2.3849108219,-0.6611552238
"37e04d09-6ece-4c28-9931-db1e5007b51e",1.7237555981,-0.8691253662
"06cd74e8-48e3-4a5e-9b34-86dcbe754b8b",0.8546302319,-1.575065732
"945d6b24-f5a8-4911-ac89-f5321cb38730",-0.7204355001,0.0420137644
"23d5fe2b-32ec-43da-8a8c-b917e58f9c21",0.6784217358,0.1768969893
b60e17d8-923c-47ac-b78b-77c4f0276b06,0.8553187251000001,1.3731076717000001
dc96b3dd-7dff-493d-b134-4ba0edc4028c,2.2284264565,0.4207088947
d5d9b17c-0416-4060-9c5c-6fd2ba5fcf14,2.6491353512,-0.7221795321000001
e51d8f0b-2536-4568-8e09-a7db444bc459,1.9269558191,1.0075441599
"96790cb3-2b62-4ba9-8dc7-977d53e69840",2.934499979,-1.045027256
bfb227a8-3150-4c41-bb44-119aa4b62a4d,1.889472723,1.8711562157000001
"78ec7242-244b-4d8c-91f9-b8384a049541",3.7606289387,0.3543703556
"8b4995a3-562b-4a0d-99b6-0ab2300b82a2",4.1149992943,0.3912768364
"8dc6f0a7-8d03-45c8-b7b4-bab84b52f7dd",4.5062761307,2.4620189667
"16292d37-75c1-4820-b838-ed454074631b",,
cd37051c-8110-434b-a4ee-c4e1cd5837f9,,
"985c1823-9a1f-42c4-a4a6-177f6ca0700f",0.9711757898000001,0.2636220455
"49f846e3-e322-4f5a-8f6e-0015816b9fd8",1.2347978354,-0.49618464710000004
"20abe3c9-f19f-4e4c-a5f9-ea9056f2c189",0.7386131883,1.1506466866
"1d23a8ed-2220-4998-9d7c-42d8df77947a",1.8892598152,-0.1519092321
dae07f5f-d453-440c-8b65-f63c1ed1c4e3,1.7373505831,-0.1804676056
"7bc4fdae-3f7c-4f87-8d8e-ca6580bb6363",1.5568829775,-1.4010648727000001
"7268ffa4-3c1b-41df-9be0-28f66b595c4a",0.1558180451,2.5037784576
eefd57c1-7d5e-4de1-aae1-74ff33d3f03e,2.6595964432,2.611682415
"3fd7677f-d2e1-4ff2-bd50-d4f26f1958f4",5.2712788582,0.058190822600000004
"076a7d98-8a30-4a96-844f-172c346aa5f9",5.3294696808,1.6388254166
b62a3072-405d-4091-a265-4351466b5200,,
"71f4e5bf-7574-4570-9c49-0524d83ccd93",,
ede1f465-343c-4ba9-8c0b-29b17b941308,0.9892365932,-0.5983803272
"1209be88-7dd4-464b-8c48-9495598f08c9",0.39085629580000003,-0.3143025041
"8f6accf0-b54d-490b-b94b-f09e9061f080",0.0765537843,4.1542496681
b47563ac-c5a3-4e7f-9fd8-65fe6df92277,4.2308034897,-0.1521673203
a0cd092a-5840-48c7-99bf-e9c98413afa9,4.0786361694,-0.5069060326
"195babaa-f104-4f39-8cca-cfa41fe98a6f",3.5717301369000003,-1.0765607357
"6c26f8dc-1dc2-4ba6-8b81-6582d7bc4d5d",2.4951694012,0.5048305988
"477ee685-12d3-4674-84c5-7a50d6122aa2",,
"0a2e01af-9a5a-4cab-843b-55e985dffe3d",1.0596858263,0.4743354321
cf6201ab-cac5-40ed-a2d3-f8529ef2ea2d,1.5340212584000001,-3.2840938568
e6b262da-81b7-4998-8ae1-db0a70b9192f,1.7500724792,0.1290487051
fcab06cb-c883-4e9f-8320-2fa912fda4d8,1.8791211843000002,0.2840055227
b3c7a61a-36eb-4752-a704-d2f32c149b45,2.1631267071,-0.0979704857
cd92c273-1343-4699-b6c0-3fd17d077faf,2.0651562214,-0.4594472647
c2ec3fe7-5be0-4875-9989-5108eb52237a,,
"34aa49eb-d50d-402a-909d-b05893e2be12",1.6057089567,5.3625860214
effde241-1d8f-4a52-ba77-1f0dc1f8b977,,
e44192b9-4709-4cb8-b7ae-8316af9ec389,,
"0787e7a9-14ee-41e6-be29-455eb621ef03",0.7890561223,0.4351589084
b426c2c0-d348-4d98-89f5-128cf3dba8db,1.2242150307,0.33276188370000004
"3edcbd64-358a-4ddc-ab70-49c78da7fe00",1.5569769143999999,-0.1359937191
"975d35b5-5750-49e8-b7c0-4514dea545e0",1.4209831953,-1.0445542336
"32cfa50e-9673-4280-8c4b-ac5da8136272",,
"2f70e5c2-6815-4c62-9093-2a65c7bfec78",0.37642899160000004,-0.7617383599
f82f4b09-e87f-4571-894c-55172ba47d3c,-0.3853093684,2.6868255138
"0ba16f81-4b64-45f2-90ce-4ee2deafb526",2.3015160561,-0.33306109910000004
"1659df0a-b6e9-49b6-b0ad-a334dfbd547f",1.968454957,-0.4959867001
"2cf07cc7-4097-432d-8aa8-4c95cbbf6aa2",1.472468257,-0.4802302718
d84190e1-2658-46ed-8700-27afa696496d,,
cc8b5653-2bb5-4e00-9440-182fc391107d,0.9922379851,1.9712221622000001
b6aab5b3-7c3d-4f24-a38c-72bd64a62db2,2.963460207,1.3917863369
"0cb6ae8c-ae94-4037-86ba-82cb2cc28aaf",4.3552465439,-0.32498407360000003
"6128b7cf-26bd-4c54-ac50-1c88796e5b9a",4.0302624702,-0.4931590557
e40ae502-808b-4230-8efb-3e29819f1412,3.5371034144999998,-1.1094403267
ae381cb8-c7d5-4b50-8b59-33c4767e691d,2.4276630878,4.5406322479
"71fb39f2-36c2-4a95-8ec1-7f37ea009920",,
"9b26cea6-f87c-4235-aa8f-b907084a191e",,
"71395122-e7c1-4174-b972-75db7ca69f33",,
"9d9c944c-fdd1-4567-b9d4-2a23236b3884",,
"3e6b474c-c9f3-4370-9336-df6f30214d9b",,
"3a74ca40-b6ed-4db7-ae1b-5586f39afcc5",,
"89398920-52d1-43a2-b91e-550b7418a835",0.9345375299,-0.3004699349
ff514d1f-7d3f-4ee7-a21a-951e001871a2,0.6340675950000001,1.293088913
e91f1892-e9f4-48d4-9a2c-460452a87638,1.9271565676,0.1780477762
